OMNIWeb Plus Browser Results
1968 170  0 143.2
1968 171  0 147.5
1968 172  0 151.5
1968 173  0 157.2
1968 174  0 154.6
1968 175  0 163.8
1968 176  0 157.5
1968 177  0 154.0
1968 178  0 146.2
1968 179  0 147.6
1968 180  0 142.8
1968 181  0 139.1
1968 182  0 135.9
1968 183  0 128.3
1968 184  0 120.3
1968 185  0 117.2
1968 186  0 116.0
1968 187  0 119.4
1968 188  0 120.1
1968 189  0 135.0
1968 190  0 147.1
1968 191  0 153.6
1968 192  0 157.0
1968 193  0 162.8
1968 194  0 166.1
1968 195  0 155.6
1968 196  0 155.9
1968 197  0 147.9
1968 198  0 149.5
1968 199  0 143.6
1968 200  0 135.2
1968 201  0 135.3
1968 202  0 133.9
1968 203  0 133.0
1968 204  0 139.0
1968 205  0 146.1
1968 206  0 152.7
1968 207  0 158.2
1968 208  0 154.4
1968 209  0 146.8
1968 210  0 143.6
1968 211  0 144.3
1968 212  0 138.6
1968 213  0 134.7
1968 214  0 134.2
1968 215  0 134.2
1968 216  0 140.9
1968 217  0 135.6
1968 218  0 135.9
1968 219  0 148.0
1968 220  0 139.8
1968 221  0 141.8
1968 222  0 146.7
1968 223  0 146.6
1968 224  0 150.7
1968 225  0 161.6
1968 226  0 170.8
1968 227  0 185.1
1968 228  0 185.7
1968 229  0 179.0
1968 230  0 169.2
1968 231  0 164.8
1968 232  0 159.8
1968 233  0 159.9
1968 234  0 158.6
1968 235  0 153.8
1968 236  0 137.7
1968 237  0 130.8
1968 238  0 124.2
1968 239  0 118.0
1968 240  0 114.5
1968 241  0 119.4
1968 242  0 121.7
1968 243  0 125.5
1968 244  0 123.5
1968 245  0 129.5
1968 246  0 134.2
1968 247  0 142.8
1968 248  0 143.2
1968 249  0 139.6
1968 250  0 136.0
1968 251  0 141.1
1968 252  0 149.4
1968 253  0 149.4
1968 254  0 156.2
1968 255  0 152.5
1968 256  0 156.0
1968 257  0 150.6
1968 258  0 146.7
1968 259  0 135.7
1968 260  0 132.0
1968 261  0 131.5
1968 262  0 128.7
1968 263  0 127.3
1968 264  0 127.4
1968 265  0 133.6
1968 266  0 127.5
1968 267  0 126.8
1968 268  0 143.0
1968 269  0 158.1
1968 270  0 160.0
1968 271  0 157.8
1968 272  0 158.8
1968 273  0 154.0
1968 274  0 144.3
1968 275  0 136.5
1968 276  0 136.3
1968 277  0 145.2
1968 278  0 146.1
1968 279  0 147.9
1968 280  0 145.3
1968 281  0 146.9
1968 282  0 141.6
1968 283  0 137.3
1968 284  0 134.6
1968 285  0 133.9
1968 286  0 136.8
1968 287  0 127.2
1968 288  0 132.1
1968 289  0 137.0
1968 290  0 137.2
1968 291  0 142.5
1968 292  0 149.6
1968 293  0 153.7
1968 294  0 155.5
1968 295  0 163.3
1968 296  0 164.8
1968 297  0 167.0
1968 298  0 173.3
1968 299  0 171.7
1968 300  0 172.5
1968 301  0 172.8
1968 302  0 171.0
1968 303  0 191.1
1968 304  0 163.9
1968 305  0 159.5
1968 306  0 153.4
1968 307  0 151.5
1968 308  0 146.1
1968 309  0 140.3
1968 310  0 132.9
1968 311  0 131.4
1968 312  0 129.1
1968 313  0 133.1
1968 314  0 135.4
1968 315  0 135.2
1968 316  0 132.6
1968 317  0 129.3
1968 318  0 131.5
1968 319  0 131.3
1968 320  0 133.5
1968 321  0 127.6
1968 322  0 140.5
1968 323  0 148.0
1968 324  0 141.3
1968 325  0 139.1
1968 326  0 133.8
1968 327  0 131.0
1968 328  0 132.3
1968 329  0 134.2
1968 330  0 135.3
1968 331  0 135.2
1968 332  0 134.1
1968 333  0 129.6
1968 334  0 128.2
1968 335  0 128.6
1968 336  0 140.2
1968 337  0 149.9
1968 338  0 149.6
1968 339  0 147.9
1968 340  0 146.6
1968 341  0 142.9
1968 342  0 140.2
1968 343  0 141.8
1968 344  0 145.6
1968 345  0 148.0
1968 346  0 143.6
1968 347  0 139.0
1968 348  0 131.5
1968 349  0 134.3
1968 350  0 134.1
1968 351  0 127.0
1968 352  0 130.2
1968 353  0 133.9
1968 354  0 141.9
1968 355  0 144.7
1968 356  0 147.1
1968 357  0 147.3
1968 358  0 146.3
1968 359  0 154.0
1968 360  0 155.3
1968 361  0 154.0
1968 362  0 163.5
1968 363  0 150.7
1968 364  0 147.2
1968 365  0 144.2
1968 366  0 139.6
1969   1  0 139.9
1969   2  0 142.1
1969   3  0 144.1
1969   4  0 154.5
1969   5  0 162.5
1969   6  0 178.9
1969   7  0 183.0
1969   8  0 183.1
1969   9  0 183.3
1969  10  0 169.3
1969  11  0 168.5
1969  12  0 163.1
1969  13  0 157.2
1969  14  0 153.3
1969  15  0 154.1
1969  16  0 152.8
1969  17  0 149.1
1969  18  0 144.3
1969  19  0 131.6
1969  20  0 128.0
1969  21  0 131.9
1969  22  0 133.9
1969  23  0 124.8
1969  24  0 130.8
1969  25  0 134.1
1969  26  0 142.2
1969  27  0 131.5
1969  28  0 129.6
1969  29  0 129.2
1969  30  0 126.1
1969  31  0 126.4
1969  32  0 129.8
1969  33  0 139.0
1969  34  0 139.1
1969  35  0 137.8
1969  36  0 138.9
1969  37  0 138.5
1969  38  0 140.3
1969  39  0 134.3
1969  40  0 133.3
1969  41  0 129.6
1969  42  0 128.9
1969  43  0 124.6
1969  44  0 126.2
1969  45  0 125.0
1969  46  0 124.8
1969  47  0 128.0
1969  48  0 134.3
1969  49  0 139.4
1969  50  0 150.0
1969  51  0 159.1
1969  52  0 169.2
1969  53  0 184.7
1969  54  0 201.4
1969  55  0 205.8
1969  56  0 207.1
1969  57  0 194.7
1969  58  0 197.1
1969  59  0 180.5
1969  60  0 165.6
1969  61  0 152.0
1969  62  0 147.8
1969  63  0 143.9
1969  64  0 135.9
1969  65  0 139.4
1969  66  0 138.1
1969  67  0 137.3
1969  68  0 141.8
1969  69  0 137.8
1969  70  0 136.0
1969  71  0 138.5
1969  72  0 134.0
1969  73  0 139.0
1969  74  0 161.8
1969  75  0 174.9
1969  76  0 200.1
1969  77  0 210.9
1969  78  0 208.5
1969  79  0 213.7
1969  80  0 230.8
1969  81  0 222.5
1969  82  0 205.8
1969  83  0 195.4
1969  84  0 181.1
1969  85  0 191.2
1969  86  0 177.7
1969  87  0 177.5
1969  88  0 181.9
1969  89  0 182.9
1969  90  0 185.5
1969  91  0 188.7
1969  92  0 191.4
1969  93  0 189.8
1969  94  0 177.3
1969  95  0 175.7
1969  96  0 162.6
1969  97  0 154.2
1969  98  0 147.6
1969  99  0 143.8
1969 100  0 148.9
1969 101  0 150.8
1969 102  0 155.5
1969 103  0 172.5
1969 104  0 179.4
1969 105  0 181.2
1969 106  0 167.1
1969 107  0 154.7
1969 108  0 146.8
1969 109  0 146.4
1969 110  0 149.3
1969 111  0 157.2
1969 112  0 147.8
1969 113  0 144.1
1969 114  0 144.7
1969 115  0 147.7
1969 116  0 143.7
1969 117  0 135.0
1969 118  0 134.9
1969 119  0 128.2
1969 120  0 129.1
1969 121  0 125.0
1969 122  0 127.8
1969 123  0 131.9
1969 124  0 135.5
1969 125  0 154.1
1969 126  0 138.2
1969 127  0 129.8
1969 128  0 138.5
1969 129  0 135.4
1969 130  0 137.7
1969 131  0 150.1
1969 132  0 160.3
1969 133  0 154.1
1969 134  0 157.7
1969 135  0 158.8
1969 136  0 159.4
1969 137  0 164.1
1969 138  0 162.4
1969 139  0 157.6
1969 140  0 159.0
1969 141  0 170.7
1969 142  0 177.4
1969 143  0 172.8
1969 144  0 171.4
1969 145  0 168.5
1969 146  0 163.7
1969 147  0 153.5
1969 148  0 143.2
1969 149  0 122.6
1969 150  0 116.7
1969 151  0 111.9
1969 152  0 113.3
1969 153  0 121.2
1969 154  0 133.4
1969 155  0 159.0
1969 156  0 177.8
1969 157  0 196.4
1969 158  0 222.2
1969 159  0 238.4
1969 160  0 235.8
1969 161  0 243.5
1969 162  0 246.6
1969 163  0 236.7
1969 164  0 228.7
1969 165  0 223.5
1969 166  0 200.5
1969 167  0 174.7
1969 168  0 157.2
1969 169  0 153.9
1969 170  0 147.0
1969 171  0 144.9
1969 172  0 139.7
1969 173  0 133.1
1969 174  0 131.6
1969 175  0 128.9
1969 176  0 120.2
1969 177  0 117.2
1969 178  0 114.2
1969 179  0 118.3
1969 180  0 123.8
1969 181  0 136.8
1969 182  0 149.2
1969 183  0 162.1
1969 184  0 167.5
1969 185  0 169.2
1969 186  0 166.6
1969 187  0 165.2
1969 188  0 166.7
1969 189  0 165.2
1969 190  0 165.8
1969 191  0 164.4
1969 192  0 158.1
1969 193  0 151.4
1969 194  0 145.1
1969 195  0 134.3
1969 196  0 126.5
1969 197  0 126.1
1969 198  0 124.2
1969 199  0 119.9
1969 200  0 118.1
1969 201  0 115.4
1969 202  0 115.7
1969 203  0 115.1
1969 204  0 116.5
1969 205  0 115.7
1969 206  0 117.8
1969 207  0 119.2
1969 208  0 126.3
1969 209  0 135.1
1969 210  0 137.1
1969 211  0 147.0
1969 212  0 167.0
1969 213  0 175.7
1969 214  0 192.5
1969 215  0 188.8
1969 216  0 192.9
1969 217  0 187.7
1969 218  0 171.9
1969 219  0 163.1
1969 220  0 150.3
1969 221  0 145.5
1969 222  0 139.3
1969 223  0 135.9
1969 224  0 128.6
1969 225  0 123.1
1969 226  0 117.5
1969 227  0 115.5
1969 228  0 112.3
1969 229  0 107.9
1969 230  0 105.2
1969 231  0 103.9
1969 232  0 109.5
1969 233  0 116.2
1969 234  0 121.0
1969 235  0 133.2
1969 236  0 146.0
1969 237  0 154.8
1969 238  0 156.4
1969 239  0 167.8
1969 240  0 171.5
1969 241  0 177.6
1969 242  0 169.6
1969 243  0 163.8
1969 244  0 156.3
1969 245  0 155.2
1969 246  0 151.7
1969 247  0 150.5
1969 248  0 138.2
1969 249  0 135.7
1969 250  0 128.3
1969 251  0 124.1
1969 252  0 117.3
1969 253  0 116.6
1969 254  0 119.0
1969 255  0 120.7
1969 256  0 131.2
1969 257  0 129.8
1969 258  0 135.3
1969 259  0 134.2
1969 260  0 133.3
1969 261  0 134.4
1969 262  0 131.5
1969 263  0 136.5
1969 264  0 137.8
1969 265  0 140.5
1969 266  0 145.5
1969 267  0 159.7
1969 268  0 169.3
1969 269  0 158.9
1969 270  0 151.3
1969 271  0 142.7
1969 272  0 139.9
1969 273  0 137.0
1969 274  0 133.9
1969 275  0 143.2
1969 276  0 132.5
1969 277  0 132.2
1969 278  0 140.9
1969 279  0 143.2
1969 280  0 145.0
1969 281  0 150.1
1969 282  0 141.7
1969 283  0 136.7
1969 284  0 130.1
1969 285  0 128.0
1969 286  0 124.3
1969 287  0 119.1
1969 288  0 117.7
1969 289  0 115.4
1969 290  0 122.3
1969 291  0 128.8
1969 292  0 145.8
1969 293  0 161.9
1969 294  0 177.0
1969 295  0 186.2
1969 296  0 193.1
1969 297  0 204.5
1969 298  0 204.0
1969 299  0 204.6
1969 300  0 200.8
1969 301  0 189.6
1969 302  0 172.5
1969 303  0 161.7
1969 304  0 153.9
1969 305  0 139.4
1969 306  0 138.9
1969 307  0 126.7
1969 308  0 129.6
1969 309  0 130.0
1969 310  0 131.9
1969 311  0 135.8
1969 312  0 130.4
1969 313  0 127.7
1969 314  0 122.8
1969 315  0 122.0
1969 316  0 122.3
1969 317  0 126.6
1969 318  0 134.1
1969 319  0 137.9
1969 320  0 145.5
1969 321  0 160.1
1969 322  0 177.2
1969 323  0 185.2
1969 324  0 188.9
1969 325  0 198.2
1969 326  0 205.3
1969 327  0 209.5
1969 328  0 200.7
1969 329  0 185.7
1969 330  0 175.3
1969 331  0 172.8
1969 332  0 156.8
1969 333  0 141.5
1969 334  0 136.5
1969 335  0 130.2
1969 336  0 131.5
1969 337  0 131.7
1969 338  0 138.9
1969 339  0 133.3
1969 340  0 123.4
1969 341  0 120.7
1969 342  0 112.1
1969 343  0 116.1
1969 344  0 114.8
1969 345  0 117.9
1969 346  0 122.3
1969 347  0 129.6
1969 348  0 132.7
1969 349  0 135.9
1969 350  0 136.9
1969 351  0 144.1
1969 352  0 144.1
1969 353  0 147.2
1969 354  0 154.2
1969 355  0 160.3
1969 356  0 163.0
1969 357  0 156.3
1969 358  0 152.9
1969 359  0 153.6
1969 360  0 151.0
1969 361  0 146.9
1969 362  0 149.0
1969 363  0 153.4
1969 364  0 157.9
1969 365  0 151.3
1970   1  0 159.0
1970   2  0 144.5
1970   3  0 137.1
1970   4  0 131.5
1970   5  0 126.5
1970   6  0 117.6
1970   7  0 113.0
1970   8  0 113.3
1970   9  0 119.6
1970  10  0 134.5
1970  11  0 160.1
1970  12  0 171.6
1970  13  0 172.9
1970  14  0 171.8
1970  15  0 180.0
1970  16  0 174.3
1970  17  0 180.6
1970  18  0 179.4
1970  19  0 175.3
1970  20  0 168.4
1970  21  0 177.0
1970  22  0 160.5
1970  23  0 153.4
1970  24  0 143.6
1970  25  0 149.5
1970  26  0 156.4
1970  27  0 163.0
1970  28  0 162.0
1970  29  0 163.3
1970  30  0 154.8
1970  31  0 143.4
1970  32  0 134.6
1970  33  0 133.1
1970  34  0 123.7
1970  35  0 119.4
1970  36  0 121.0
1970  37  0 131.9
1970  38  0 139.4
1970  39  0 152.6
1970  40  0 154.1
1970  41  0 170.3
1970  42  0 184.3
1970  43  0 201.0
1970  44  0 197.6
1970  45  0 196.2
1970  46  0 201.6
1970  47  0 193.3
1970  48  0 193.9
1970  49  0 197.7
1970  50  0 198.5
1970  51  0 196.5
1970  52  0 191.1
1970  53  0 183.0
1970  54  0 183.9
1970  55  0 185.9
1970  56  0 179.6
1970  57  0 178.3
1970  58  0 176.9
1970  59  0 174.1
1970  60  0 175.7
1970  61  0 173.0
1970  62  0 167.3
1970  63  0 165.3
1970  64  0 169.8
1970  65  0 167.8
1970  66  0 168.4
1970  67  0 172.8
1970  68  0 164.4
1970  69  0 158.3
1970  70  0 156.3
1970  71  0 164.4
1970  72  0 152.4
1970  73  0 147.3
1970  74  0 144.9
1970  75  0 139.0
1970  76  0 133.7
1970  77  0 133.5
1970  78  0 130.2
1970  79  0 141.1
1970  80  0 149.7
1970  81  0 150.9
1970  82  0 164.9
1970  83  0 169.8
1970  84  0 167.2
1970  85  0 166.4
1970  86  0 159.2
1970  87  0 153.8
1970  88  0 153.1
1970  89  0 149.4
1970  90  0 149.3
1970  91  0 160.8
1970  92  0 167.1
1970  93  0 163.5
1970  94  0 170.4
1970  95  0 179.4
1970  96  0 192.9
1970  97  0 193.4
1970  98  0 203.1
1970  99  0 218.5
1970 100  0 224.7
1970 101  0 206.4
1970 102  0 198.5
1970 103  0 185.3
1970 104  0 173.8
1970 105  0 163.6
1970 106  0 152.2
1970 107  0 148.0
1970 108  0 141.9
1970 109  0 135.7
1970 110  0 131.2
1970 111  0 126.3
1970 112  0 128.6
1970 113  0 130.1
1970 114  0 130.1
1970 115  0 134.8
1970 116  0 135.3
1970 117  0 138.0
1970 118  0 148.6
1970 119  0 156.1
1970 120  0 153.3
1970 121  0 159.5
1970 122  0 160.7
1970 123  0 163.5
1970 124  0 162.3
1970 125  0 167.9
1970 126  0 163.3
1970 127  0 162.4
1970 128  0 156.7
1970 129  0 154.9
1970 130  0 162.8
1970 131  0 176.2
1970 132  0 180.3
1970 133  0 193.1
1970 134  0 196.8
1970 135  0 206.3
1970 136  0 206.0
1970 137  0 197.0
1970 138  0 194.6
1970 139  0 197.4
1970 140  0 183.9
1970 141  0 174.9
1970 142  0 170.3
1970 143  0 163.7
1970 144  0 162.6
1970 145  0 160.6
1970 146  0 162.8
1970 147  0 155.2
1970 148  0 153.8
1970 149  0 158.5
1970 150  0 163.7
1970 151  0 165.2
1970 152  0 145.6
1970 153  0 141.8
1970 154  0 133.4
1970 155  0 131.7
1970 156  0 132.9
1970 157  0 130.0
1970 158  0 134.5
1970 159  0 134.2
1970 160  0 138.2
1970 161  0 145.9
1970 162  0 169.5
1970 163  0 171.7
1970 164  0 200.3
1970 165  0 207.4
1970 166  0 209.2
1970 167  0 198.6
1970 168  0 190.6
1970 169  0 181.8
1970 170  0 175.1
1970 171  0 163.3
1970 172  0 160.6
1970 173  0 150.1
1970 174  0 143.7
1970 175  0 142.3
1970 176  0 149.3
1970 177  0 151.4
1970 178  0 160.0
1970 179  0 160.5
1970 180  0 168.0
1970 181  0 174.8
1970 182  0 179.9
1970 183  0 189.0
1970 184  0 194.6
1970 185  0 195.0
1970 186  0 191.0
1970 187  0 186.4
1970 188  0 166.3
1970 189  0 160.4
1970 190  0 148.4
1970 191  0 143.8
1970 192  0 137.7
1970 193  0 135.4
1970 194  0 130.7
1970 195  0 126.3
1970 196  0 121.9
1970 197  0 121.4
1970 198  0 125.9
1970 199  0 131.0
1970 200  0 135.8
1970 201  0 136.4
1970 202  0 150.6
1970 203  0 163.8
1970 204  0 158.7
1970 205  0 164.0
1970 206  0 169.0
1970 207  0 176.3
1970 208  0 185.9
1970 209  0 182.1
1970 210  0 161.0
1970 211  0 156.1
1970 212  0 141.5
1970 213  0 134.0
1970 214  0 128.5
1970 215  0 127.9
1970 216  0 127.4
1970 217  0 128.4
1970 218  0 128.0
1970 219  0 128.2
1970 220  0 131.8
1970 221  0 138.3
1970 222  0 137.3
1970 223  0 127.2
1970 224  0 136.9
1970 225  0 149.7
1970 226  0 167.0
1970 227  0 169.1
1970 228  0 162.5
1970 229  0 151.6
1970 230  0 149.0
1970 231  0 145.4
1970 232  0 148.6
1970 233  0 142.8
1970 234  0 141.7
1970 235  0 146.2
1970 236  0 140.2
1970 237  0 136.5
1970 238  0 135.7
1970 239  0 137.2
1970 240  0 141.6
1970 241  0 148.7
1970 242  0 149.0
1970 243  0 154.5
1970 244  0 154.1
1970 245  0 156.7
1970 246  0 163.2
1970 247  0 163.4
1970 248  0 162.3
1970 249  0 161.5
1970 250  0 164.4
1970 251  0 156.9
1970 252  0 157.2
1970 253  0 143.9
1970 254  0 134.4
1970 255  0 126.1
1970 256  0 120.1
1970 257  0 121.9
1970 258  0 118.0
1970 259  0 118.4
1970 260  0 116.9
1970 261  0 120.7
1970 262  0 134.7
1970 263  0 146.9
1970 264  0 149.4
1970 265  0 155.2
1970 266  0 161.6
1970 267  0 156.0
1970 268  0 155.8
1970 269  0 155.9
1970 270  0 145.0
1970 271  0 144.5
1970 272  0 138.7
1970 273  0 134.7
1970 274  0 128.7
1970 275  0 125.4
1970 276  0 126.0
1970 277  0 137.3
1970 278  0 134.5
1970 279  0 128.0
1970 280  0 133.3
1970 281  0 142.0
1970 282  0 144.9
1970 283  0 147.6
1970 284  0 142.8
1970 285  0 135.4
1970 286  0 131.8
1970 287  0 134.9
1970 288  0 140.2
1970 289  0 134.0
1970 290  0 131.5
1970 291  0 138.5
1970 292  0 139.0
1970 293  0 137.2
1970 294  0 136.5
1970 295  0 135.0
1970 296  0 149.0
1970 297  0 161.2
1970 298  0 168.6
1970 299  0 187.1
1970 300  0 191.8
1970 301  0 190.3
1970 302  0 189.0
1970 303  0 175.2
1970 304  0 168.6
1970 305  0 163.3
1970 306  0 159.1
1970 307  0 153.2
1970 308  0 148.3
1970 309  0 147.5
1970 310  0 149.8
1970 311  0 150.6
1970 312  0 141.1
1970 313  0 141.9
1970 314  0 147.8
1970 315  0 155.6
1970 316  0 165.1
1970 317  0 179.1
1970 318  0 186.4
1970 319  0 200.0
1970 320  0 193.5
1970 321  0 184.1
1970 322  0 193.1
1970 323  0 185.5
1970 324  0 173.7
1970 325  0 163.3
1970 326  0 154.2
1970 327  0 142.4
1970 328  0 133.9
1970 329  0 127.9
1970 330  0 129.3
1970 331  0 135.1
1970 332  0 148.9
1970 333  0 148.4
1970 334  0 152.5
1970 335  0 146.4
1970 336  0 148.4
1970 337  0 148.1
1970 338  0 154.0
1970 339  0 161.9
1970 340  0 167.5
1970 341  0 166.5
1970 342  0 167.3
1970 343  0 171.5
1970 344  0 170.9
1970 345  0 172.6
1970 346  0 178.4
1970 347  0 164.3
1970 348  0 154.6
1970 349  0 154.1
1970 350  0 146.7
1970 351  0 146.8
1970 352  0 151.6
1970 353  0 152.4
1970 354  0 155.6
1970 355  0 146.3
1970 356  0 136.8
1970 357  0 132.1
1970 358  0 124.4
1970 359  0 124.0
1970 360  0 122.3
1970 361  0 119.8
1970 362  0 117.3
1970 363  0 123.4
1970 364  0 129.0
1970 365  0 133.3
1971   1  0 130.5
1971   2  0 134.8
1971   3  0 134.7
1971   4  0 140.2
1971   5  0 146.1
1971   6  0 146.9
1971   7  0 150.2
1971   8  0 149.1
1971   9  0 152.8
1971  10  0 152.1
1971  11  0 149.0
1971  12  0 150.5
1971  13  0 148.1
1971  14  0 153.9
1971  15  0 153.7
1971  16  0 156.4
1971  17  0 155.3
1971  18  0 160.3
1971  19  0 165.8
1971  20  0 169.2
1971  21  0 178.7
1971  22  0 180.6
1971  23  0 182.9
1971  24  0 177.0
1971  25  0 168.6
1971  26  0 164.9
1971  27  0 166.7
1971  28  0 166.2
1971  29  0 160.7
1971  30  0 163.0
1971  31  0 170.1
1971  32  0 165.6
1971  33  0 160.5
1971  34  0 154.7
1971  35  0 148.6
1971  36  0 144.7
1971  37  0 143.7
1971  38  0 133.4
1971  39  0 123.2
1971  40  0 110.4
1971  41  0 109.5
1971  42  0 109.7
1971  43  0 110.5
1971  44  0 113.2
1971  45  0 114.8
1971  46  0 117.1
1971  47  0 129.8
1971  48  0 132.6
1971  49  0 130.4
1971  50  0 138.5
1971  51  0 136.2
1971  52  0 136.1
1971  53  0 143.6
1971  54  0 143.2
1971  55  0 147.5
1971  56  0 146.4
1971  57  0 143.2
1971  58  0 140.0
1971  59  0 136.6
1971  60  0 129.2
1971  61  0 125.8
1971  62  0 121.7
1971  63  0 116.0
1971  64  0 113.7
1971  65  0 109.1
1971  66  0 105.2
1971  67  0 104.0
1971  68  0 104.5
1971  69  0 107.0
1971  70  0 109.5
1971  71  0 115.3
1971  72  0 112.5
1971  73  0 111.7
1971  74  0 110.3
1971  75  0 114.5
1971  76  0 116.1
1971  77  0 114.2
1971  78  0 109.1
1971  79  0 106.3
1971  80  0 112.6
1971  81  0 112.4
1971  82  0 108.2
1971  83  0 107.8
1971  84  0 108.3
1971  85  0 107.8
1971  86  0 108.5
1971  87  0 106.2
1971  88  0 103.4
1971  89  0 100.9
1971  90  0 102.9
1971  91  0 100.5
1971  92  0 107.6
1971  93  0 109.0
1971  94  0 107.7
1971  95  0 108.3
1971  96  0 107.3
1971  97  0 113.2
1971  98  0 110.1
1971  99  0 108.9
1971 100  0 109.8
1971 101  0 124.1
1971 102  0 129.7
1971 103  0 139.6
1971 104  0 141.0
1971 105  0 140.0
1971 106  0 139.6
1971 107  0 139.9
1971 108  0 137.2
1971 109  0 138.4
1971 110  0 136.8
1971 111  0 128.9
1971 112  0 120.5
1971 113  0 117.5
1971 114  0 109.1
1971 115  0 106.0
1971 116  0 104.8
1971 117  0 101.7
1971 118  0  97.5
1971 119  0  95.8
1971 120  0  94.8
1971 121  0  95.3
1971 122  0  99.6
1971 123  0 106.2
1971 124  0 112.6
1971 125  0 117.9
1971 126  0 125.6
1971 127  0 131.1
1971 128  0 132.7
1971 129  0 138.3
1971 130  0 135.8
1971 131  0 135.3
1971 132  0 130.2
1971 133  0 125.0
1971 134  0 122.3
1971 135  0 118.0
1971 136  0 116.1
1971 137  0 112.8
1971 138  0 111.2
1971 139  0 109.8
1971 140  0 106.0
1971 141  0 102.0
1971 142  0  93.4
1971 143  0  89.7
1971 144  0  88.9
1971 145  0  92.3
1971 146  0  93.7
1971 147  0 103.9
1971 148  0 107.0
1971 149  0 108.5
1971 150  0 110.3
1971 151  0 111.6
1971 152  0 110.1
1971 153  0 108.3
1971 154  0 107.8
1971 155  0 107.3
1971 156  0 106.2
1971 157  0 105.0
1971 158  0 101.5
1971 159  0 101.8
1971 160  0 100.9
1971 161  0  97.5
1971 162  0  96.0
1971 163  0  93.3
1971 164  0  93.7
1971 165  0  94.0
1971 166  0  91.3
1971 167  0  90.8
1971 168  0  93.1
1971 169  0  95.4
1971 170  0  94.6
1971 171  0  94.2
1971 172  0  95.2
1971 173  0  98.4
1971 174  0  94.9
1971 175  0 105.3
1971 176  0 110.1
1971 177  0 115.9
1971 178  0 122.5
1971 179  0 131.1
1971 180  0 141.1
1971 181  0 148.8
1971 182  0 145.1
1971 183  0 139.4
1971 184  0 130.5
1971 185  0 134.7
1971 186  0 134.6
1971 187  0 127.0
1971 188  0 122.5
1971 189  0 116.7
1971 190  0 107.7
1971 191  0 108.5
1971 192  0 108.7
1971 193  0 109.6
1971 194  0 111.2
1971 195  0 113.9
1971 196  0 125.6
1971 197  0 125.3
1971 198  0 121.5
1971 199  0 121.0
1971 200  0 126.9
1971 201  0 118.8
1971 202  0 113.6
1971 203  0 115.7
1971 204  0 121.3
1971 205  0 134.5
1971 206  0 121.4
1971 207  0 122.3
1971 208  0 119.0
1971 209  0 116.7
1971 210  0 114.3
1971 211  0 116.3
1971 212  0 113.2
1971 213  0 109.7
1971 214  0 109.2
1971 215  0 106.4
1971 216  0 106.4
1971 217  0 106.9
1971 218  0 105.0
1971 219  0 102.6
1971 220  0 108.6
1971 221  0 112.1
1971 222  0 109.7
1971 223  0 104.7
1971 224  0 102.1
1971 225  0 101.9
1971 226  0 100.7
1971 227  0  97.3
1971 228  0  98.8
1971 229  0 103.6
1971 230  0 110.5
1971 231  0 126.2
1971 232  0 141.1
1971 233  0 150.3
1971 234  0 151.2
1971 235  0 148.6
1971 236  0 157.6
1971 237  0 143.5
1971 238  0 138.8
1971 239  0 135.3
1971 240  0 123.6
1971 241  0 112.0
1971 242  0 103.3
1971 243  0  96.3
1971 244  0  90.3
1971 245  0  90.1
1971 246  0  92.5
1971 247  0  92.6
1971 248  0  95.2
1971 249  0 101.8
1971 250  0 107.3
1971 251  0 103.5
1971 252  0  98.3
1971 253  0  91.8
1971 254  0  89.3
1971 255  0  91.6
1971 256  0  98.9
1971 257  0 108.1
1971 258  0 113.5
1971 259  0 112.5
1971 260  0 116.5
1971 261  0 116.6
1971 262  0 113.1
1971 263  0 110.3
1971 264  0 109.2
1971 265  0 110.3
1971 266  0 108.1
1971 267  0 106.3
1971 268  0 109.2
1971 269  0 111.9
1971 270  0 116.6
1971 271  0 116.6
1971 272  0 114.8
1971 273  0 116.9
1971 274  0 114.6
1971 275  0 114.2
1971 276  0 113.4
1971 277  0 109.1
1971 278  0 106.1
1971 279  0 102.4
1971 280  0  98.3
1971 281  0  98.1
1971 282  0  99.5
1971 283  0  95.4
1971 284  0  94.5
1971 285  0  94.9
1971 286  0  91.0
1971 287  0  89.9
1971 288  0  89.8
1971 289  0  89.3
1971 290  0  94.7
1971 291  0  99.1
1971 292  0 109.8
1971 293  0 115.6
1971 294  0 119.3
1971 295  0 122.2
1971 296  0 123.9
1971 297  0 125.7
1971 298  0 124.3
1971 299  0 119.3
1971 300  0 116.1
1971 301  0 110.5
1971 302  0 105.1
